"tick","run","Human Count","Zombie Count"
2632.0,1,0,205
2633.0,1,0,205
2634.0,1,0,205
2635.0,1,0,205
2636.0,1,0,205
2637.0,1,0,205
2638.0,1,0,205
2639.0,1,0,205
2640.0,1,0,205
2641.0,1,0,205
2642.0,1,0,205
2643.0,1,0,205
2644.0,1,0,205
2645.0,1,0,205
2646.0,1,0,205
2647.0,1,0,205
2648.0,1,0,205
2649.0,1,0,205
2650.0,1,0,205
2651.0,1,0,205
2652.0,1,0,205
2653.0,1,0,205
2654.0,1,0,205
2655.0,1,0,205
2656.0,1,0,205
2657.0,1,0,205
2658.0,1,0,205
2659.0,1,0,205
2660.0,1,0,205
2661.0,1,0,205
2662.0,1,0,205
2663.0,1,0,205
2664.0,1,0,205
2665.0,1,0,205
2666.0,1,0,205
2667.0,1,0,205
2668.0,1,0,205
2669.0,1,0,205
2670.0,1,0,205
2671.0,1,0,205
2672.0,1,0,205
2673.0,1,0,205
2674.0,1,0,205
2675.0,1,0,205
2676.0,1,0,205
2677.0,1,0,205
2678.0,1,0,205
2679.0,1,0,205
2680.0,1,0,205
2681.0,1,0,205
2682.0,1,0,205
2683.0,1,0,205
2684.0,1,0,205
2685.0,1,0,205
2686.0,1,0,205
2687.0,1,0,205
2688.0,1,0,205
2689.0,1,0,205
2690.0,1,0,205
2691.0,1,0,205
2692.0,1,0,205
2693.0,1,0,205
2694.0,1,0,205
2695.0,1,0,205
2696.0,1,0,205
2697.0,1,0,205
2698.0,1,0,205
2699.0,1,0,205
2700.0,1,0,205
2701.0,1,0,205
2702.0,1,0,205
2703.0,1,0,205
2704.0,1,0,205
2705.0,1,0,205
2706.0,1,0,205
2707.0,1,0,205
2708.0,1,0,205
2709.0,1,0,205
2710.0,1,0,205
2711.0,1,0,205
2712.0,1,0,205
2713.0,1,0,205
2714.0,1,0,205
2715.0,1,0,205
2716.0,1,0,205
2717.0,1,0,205
2718.0,1,0,205
2719.0,1,0,205
2720.0,1,0,205
2721.0,1,0,205
2722.0,1,0,205
2723.0,1,0,205
2724.0,1,0,205
2725.0,1,0,205
2726.0,1,0,205
2727.0,1,0,205
2728.0,1,0,205
2729.0,1,0,205
2730.0,1,0,205
2731.0,1,0,205
2732.0,1,0,205
2733.0,1,0,205
2734.0,1,0,205
2735.0,1,0,205
2736.0,1,0,205
2737.0,1,0,205
2738.0,1,0,205
2739.0,1,0,205
2740.0,1,0,205
2741.0,1,0,205
2742.0,1,0,205
2743.0,1,0,205
2744.0,1,0,205
2745.0,1,0,205
2746.0,1,0,205
2747.0,1,0,205
2748.0,1,0,205
2749.0,1,0,205
2750.0,1,0,205
2751.0,1,0,205
2752.0,1,0,205
2753.0,1,0,205
2754.0,1,0,205
2755.0,1,0,205
2756.0,1,0,205
2757.0,1,0,205
2758.0,1,0,205
2759.0,1,0,205
2760.0,1,0,205
2761.0,1,0,205
2762.0,1,0,205
2763.0,1,0,205
2764.0,1,0,205
2765.0,1,0,205
2766.0,1,0,205
2767.0,1,0,205
2768.0,1,0,205
2769.0,1,0,205
